Energy__kWh_,Total_Duration_hours,Charging_Time_hours,Station_Name,Address,Zip_Postal_Code,Start_Hour,End_Hour,Day_of_Week,is_weekend,season
493.436,108.9280556,96.19027778,BOULDER / CARPENTER PARK1,1505 30th St,80302,13,12,3,0,1
452.52,102.865,88.65805556,COMM VITALITY / 1100WALNUT1,1505 30th St,80302,17,15,4,0,1
542.028,139.5633333,100.4244444,COMM VITALITY / 1000WALNUT1,900 Walnut St,80302,13,14,5,1,1
542.446,134.2938889,112.3013889,BOULDER / VALMONT ST1,5333 Valmont Rd,80302,12,14,6,1,1
461.703,95.14611111,86.25055556,BOULDER / CARPENTER PARK1,1505 30th St,80302,10,16,0,0,1
470.688,129.6852778,94.52055555,COMM VITALITY / 1104 SPRUCE1,1100 Spruce St,80302,11,15,1,0,1
493.015,181.0597222,88.34833333,BOULDER / CARPENTER PARK1,1505 30th St,80302,13,14,2,0,2
575.226,114.8513889,103.9308333,BOULDER / N BOULDER REC 1,1505 30th St,80302,10,10,3,0,2
376.743,189.8725,81.1475,BOULDER / CARPENTER PARK1,1505 30th St,80302,10,14,4,0,2
572.12,139.1961111,106.9769444,BOULDER / BASELINE ST1,1505 30th St,80302,13,13,5,1,2
503.33,105.5416667,97.84805556,BOULDER / BASELINE ST1,1505 30th St,80302,13,13,6,1,2
364.652,116.0352778,67.65138889,BOULDER / CARPENTER PARK1,1505 30th St,80302,10,14,0,0,2
436.897,111.2030556,89.44083333,BOULDER / BASELINE ST1,1505 30th St,80303,12,20,1,0,2
529.428,183.4244444,101.615,BOULDER / CARPENTER PARK1,1505 30th St,80302,12,18,2,0,2
474.952,113.3625,96.49500001,BOULDER / CARPENTER PARK1,1505 30th St,80303,16,15,3,0,2
543.358,115.7030556,104.6091667,BOULDER / BASELINE ST1,1505 30th St,80302,10,16,4,0,2
436.565,112.0038889,87.82388889,BOULDER / CARPENTER PARK1,1505 30th St,80302,11,11,5,1,2
540.869,114.0666667,105.2444444,BOULDER / CARPENTER PARK1,1505 30th St,80302,12,15,6,1,2
544.958,124.52,104.0611111,BOULDER / BASELINE ST1,1505 30th St,80302,13,7,0,0,2
693.889,154.3766667,125.1811111,BOULDER / CARPENTER PARK1,1505 30th St,80302,8,12,1,0,2
729.001,250.6408334,144.7233333,BOULDER / CARPENTER PARK1,1505 30th St,80302,9,20,2,0,2
565.603,295.2786111,114.3691667,BOULDER / CARPENTER PARK1,1505 30th St,80302,14,11,3,0,2
416.924,182.7575,86.51722223,BOULDER / CARPENTER PARK1,1505 30th St,80302,17,17,4,0,2
675.901,144.4313889,125.8952778,BOULDER / CARPENTER PARK1,1505 30th St,80302,9,12,5,1,2
481.249,104.2919444,90.56194444,BOULDER / BASELINE ST1,600 Baseline Rd,80302,7,17,6,1,2
344.732,69.68083333,63.21361111,BOULDER / CARPENTER PARK1,1505 30th St,80303,18,12,0,0,2
440.167,113.4944444,88.09527778,BOULDER / CARPENTER PARK1,1505 30th St,80303,13,13,1,0,2
622.086,126.0994444,114.1472222,BOULDER / CARPENTER PARK1,1505 30th St,80303,16,13,2,0,2
418.143,117.6369444,87.85,BOULDER / CARPENTER PARK1,1505 30th St,80303,18,13,3,0,2
359.17,86.23666667,73.21166667,BOULDER / CARPENTER PARK2,1505 30th St,80302,6,12,4,0,2
661.297,138.8138889,116.9619444,BOULDER / CARPENTER PARK1,1505 30th St,80302,11,11,5,1,2
403.38,118.6297222,74.18361111,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,11,13,6,1,2
461.46,98.11194444,82.70972222,BOULDER / BASELINE ST1,1505 30th St,80303,9,13,0,0,2
585.31,312.1925,113.4391667,BOULDER / BASELINE ST1,1505 30th St,80302,8,20,1,0,2
588.682,187.2866667,110.8863889,BOULDER / BASELINE ST1,5333 Valmont Rd,80301,13,14,2,0,2
512.07,126.4572222,90.45388889,BOULDER / VALMONT ST2,5333 Valmont Rd,80302,17,12,3,0,2
520.901,119.0322222,101.3783333,BOULDER / BASELINE ST1,1505 30th St,80302,8,17,4,0,2
505.83,129.8191667,91.77527778,BOULDER / CARPENTER PARK2,1505 30th St,80302,11,12,5,1,2
474.458,112.2252778,92.88805556,BOULDER / BASELINE ST1,1505 30th St,80302,12,12,6,1,2
319.338,74.00027778,65.54111111,BOULDER / CARPENTER PARK1,1505 30th St,80302,11,13,0,0,2
352.365,88.57472222,71.16305556,BOULDER / CARPENTER PARK1,1505 30th St,80303,17,11,1,0,2
462.851,142.4627778,91.33861111,BOULDER / CARPENTER PARK1,1505 30th St,80302,14,15,2,0,2
515.178,200.7002778,103.9066667,BOULDER / CARPENTER PARK1,1505 30th St,80303,13,19,3,0,2
497.607,151.7522222,93.07666667,BOULDER / CARPENTER PARK1,1505 30th St,80303,13,17,4,0,2
539.381,121.0666667,108.2880556,BOULDER / CARPENTER PARK1,1505 30th St,80302,17,13,5,1,2
459.962,158.0616667,85.75055556,BOULDER / BASELINE ST1,1505 30th St,80302,13,14,6,1,2
455.361,99.84527778,85.83583333,BOULDER / CARPENTER PARK1,1505 30th St,80303,8,12,0,0,2
584.821,150.0030555,113.8052778,BOULDER / BASELINE ST1,1505 30th St,80302,17,19,1,0,2
486.132,112.7269444,97.52666667,BOULDER / BASELINE ST1,1505 30th St,80302,8,13,2,0,2
539.694,118.5355556,106.0755556,BOULDER / CARPENTER PARK1,1505 30th St,80303,17,20,3,0,2
471.516,113.6086111,94.4875,BOULDER / CARPENTER PARK2,1505 30th St,80302,13,13,4,0,2
666.188,158.1058333,126.1980556,BOULDER / CARPENTER PARK1,1505 30th St,80302,15,18,5,1,2
593.497,134.0019444,114.5711111,COMM VITALITY / 1100WALNUT1,1505 30th St,80302,9,9,6,1,2
316.733,74.07027778,65.42555556,BOULDER / CARPENTER PARK1,1505 30th St,80303,16,18,0,0,2
379.317,87.42722222,74.24083333,BOULDER / CARPENTER PARK1,1505 30th St,80303,15,19,1,0,2
568.434,180.9633333,113.9083333,BOULDER / CARPENTER PARK1,1505 30th St,80302,18,12,2,0,2
514.073,116.9352778,103.0652778,BOULDER / CARPENTER PARK1,1505 30th St,80303,15,12,3,0,2
637.251,144.4877778,123.3008333,BOULDER / CARPENTER PARK1,1505 30th St,80302,16,12,4,0,2
620.022,214.8616667,126.6105556,BOULDER / ATRIUM ST1,1500 Pearl St,80302,10,12,5,1,2
451.606,98.68972222,91.48305555,BOULDER / BASELINE ST1,1505 30th St,80302,12,13,6,1,2
629.554,175.2994444,123.4022222,BOULDER / CARPENTER PARK1,1505 30th St,80302,17,11,0,0,2
461.747,132.4575,101.5038889,BOULDER / CARPENTER PARK1,1505 30th St,80303,16,18,1,0,2
502.929,115.1877778,103.2325,BOULDER / CARPENTER PARK1,1505 30th St,80302,17,18,2,0,2
418.319,105.3036111,85.17527778,BOULDER / CARPENTER PARK1,1505 30th St,80303,15,13,3,0,2
389.422,171.8625,77.01055556,BOULDER / CARPENTER PARK1,1505 30th St,80302,12,8,4,0,2
654.377,155.9594444,122.2241667,BOULDER / CARPENTER PARK2,1505 30th St,80302,10,16,5,1,2
504.582,121.3863889,100.0925,BOULDER / CARPENTER PARK1,1505 30th St,80303,12,12,6,1,2
594.351,145.8897222,113.3361111,BOULDER / CARPENTER PARK1,1505 30th St,80303,10,14,0,0,2
549.749,138.095,108.7025,BOULDER / CARPENTER PARK2,1505 30th St,80303,15,15,1,0,2
632.363,161.1333333,121.7277778,BOULDER / CARPENTER PARK1,1505 30th St,80302,18,19,2,0,2
421.425,127.8941667,89.62972222,BOULDER / BASELINE ST1,1505 30th St,80302,17,12,3,0,2
532.876,126.8341667,101.0833333,BOULDER / CARPENTER PARK1,1505 30th St,80302,16,18,4,0,2
622.127,153.6391667,120.9372222,BOULDER / ATRIUM ST1,1505 30th St,80302,12,12,5,1,2
448.122,106.5605556,87.80611111,BOULDER / BASELINE ST1,1505 30th St,80302,11,13,6,1,2
434.588,107.0880556,81.3125,BOULDER / BASELINE ST1,1505 30th St,80302,8,14,0,0,2
609.532,153.8847222,116.7452778,BOULDER / CARPENTER PARK1,1505 30th St,80302,13,16,1,0,2
699.5,702.5311111,135.5811111,BOULDER / ATRIUM ST1,1505 30th St,80302,16,16,2,0,2
665.114,234.8197222,130.0236111,BOULDER / CARPENTER PARK1,1505 30th St,80302,13,19,3,0,2
655.364,220.4191667,130.1672222,BOULDER / CARPENTER PARK1,1505 30th St,80302,15,16,4,0,2
694.386,163.0508333,134.0458333,BOULDER / BASELINE ST1,1505 30th St,80302,11,13,5,1,2
629.76,236.1830555,122.1783333,BOULDER / BASELINE ST1,600 Baseline Rd,80302,11,13,6,1,2
563.143,147.5063889,110.2458333,BOULDER / CARPENTER PARK2,1505 30th St,80302,8,12,0,0,2
518.498,147.4116667,101.1569444,BOULDER / CARPENTER PARK1,1505 30th St,80302,13,18,1,0,2
677.126,195.4377778,136.8716667,BOULDER / BASELINE ST1,1505 30th St,80302,9,18,2,0,2
569.319,144.8094444,119.3780556,BOULDER / BASELINE ST1,1505 30th St,80302,17,19,3,0,2
632.056,177.2908333,130.0280556,BOULDER / BASELINE ST1,1505 30th St,80302,8,15,4,0,2
647.875,196.0933333,129.5533333,BOULDER / BASELINE ST1,1505 30th St,80302,9,14,5,1,2
480.75,162.0411111,97.465,BOULDER / BASELINE ST1,600 Baseline Rd,80302,11,16,6,1,2
483.519,116.4822222,95.02694444,BOULDER / BASELINE ST1,1360 Gillaspie Dr,80302,15,17,0,0,2
671.512,184.1222222,144.0727778,BOULDER / N BOULDER REC 1,1505 30th St,80302,17,19,1,0,2
503.387,127.5861111,98.94055556,BOULDER / BASELINE ST1,1505 30th St,80302,12,12,2,0,2
568.38,217.6905556,119.5211111,BOULDER / BASELINE ST1,1505 30th St,80302,8,16,3,0,2
671.412,515.8013889,144.555,BOULDER / BASELINE ST1,1505 30th St,80302,16,17,4,0,2
603.593,163.75,124.8105556,BOULDER / CARPENTER PARK1,1505 30th St,80302,17,10,5,1,2
529.463,142.5833333,99.98333333,BOULDER / BASELINE ST1,1505 30th St,80302,11,12,6,1,2
606.583,142.9280556,119.4736111,BOULDER / CARPENTER PARK2,1505 30th St,80303,8,15,0,0,2
481.476,144.9530556,98.33888888,BOULDER / EAST REC,1505 30th St,80302,8,19,1,0,2
559.693,181.6972222,120.2411111,BOULDER / REC CENTER ST2,1505 30th St,80302,9,11,2,0,2
518.305,339.0769445,107.5797222,BOULDER / N BOULDER REC 1,1505 30th St,80302,8,19,3,0,3
650.993,280.8066667,135.0625,BOULDER / CARPENTER PARK1,1505 30th St,80302,15,17,4,0,3
613.069,132.6113889,119.2038889,BOULDER / BASELINE ST1,1505 30th St,80302,17,14,5,1,3
584.598,120.7802778,106.3344444,BOULDER / BASELINE ST1,1505 30th St,80302,14,12,6,1,3
451.135,97.34777778,89.47222222,BOULDER / BASELINE ST1,1505 30th St,80302,13,15,0,0,3
339.176,114.7019444,67.20555556,BOULDER / BASELINE ST1,1505 30th St,80302,18,8,1,0,3
575.575,233.7241667,117.6516667,BOULDER / BASELINE ST1,5333 Valmont Rd,80302,9,18,2,0,3
580.333,262.9236111,114.1627778,BOULDER / CARPENTER PARK1,1505 30th St,80302,16,15,3,0,3
494.903,285.3244445,104.1505556,BOULDER / CARPENTER PARK1,1505 30th St,80302,17,13,4,0,3
664.422,196.5933333,124.8661111,BOULDER / ATRIUM ST1,1505 30th St,80302,9,10,5,1,3
537.623,129.4944445,100.6413889,BOULDER / BASELINE ST1,1505 30th St,80302,8,9,6,1,3
441.012,114.7213889,88.83777778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,14,14,0,0,3
626.632,218.0872222,123.8255556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,10,1,0,3
519.229,173.3361111,111.9322222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,15,2,0,3
590.898,166.4558333,123.3086111,BOULDER / BASELINE ST1,1505 30th St,80302,16,19,3,0,3
534.817,255.9072222,108.9075,BOULDER / CARPENTER PARK1,1505 30th St,80302,8,12,4,0,3
704.122,178.2247222,138.7966667,BOULDER / BASELINE ST1,1505 30th St,80302,17,17,5,1,3
530.835,130.9263889,106.2627778,BOULDER / REC CENTER ST2,1505 30th St,80302,10,11,6,1,3
440.797,105.0747222,92.72722223,BOULDER / REC CENTER ST2,5333 Valmont Rd,80302,9,18,0,0,3
485.268,667.8127778,114.0472222,BOULDER / VALMONT ST2,5333 Valmont Rd,80302,8,12,1,0,3
429.222,120.1988889,88.21305556,BOULDER / N BOULDER REC 1,1505 30th St,80302,7,12,2,0,3
542.054,221.6444444,103.6355556,BOULDER / EAST REC,5660 Sioux Dr,80303,12,13,3,0,3
596.452,248.465,130.2080556,BOULDER / EAST REC,5333 Valmont Rd,80302,15,15,4,0,3
705.872,156.3897222,134.6211111,BOULDER / ATRIUM ST1,1505 30th St,80302,14,14,5,1,3
549.792,127.7038889,107.6466667,BOULDER / BASELINE ST1,5333 Valmont Rd,80302,13,13,6,1,3
465.415,129.8011111,98.31277778,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,8,12,0,0,3
603.025,200.355,122.1897222,BOULDER / CARPENTER PARK1,1505 30th St,80302,7,12,1,0,3
438.638,124.0605555,93.56444445,BOULDER / CARPENTER PARK1,1505 30th St,80302,8,19,2,0,3
432,156.6733333,97.27944444,BOULDER / N BOULDER REC 1,1505 30th St,80302,17,11,3,0,3
568.364,302.1675,115.4930556,BOULDER / BASELINE ST1,5660 Sioux Dr,80302,17,13,4,0,3
472.361,96.93888888,91.30333333,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,10,10,5,1,3
492.109,136.7222222,100.2641667,BOULDER / BASELINE ST1,600 Baseline Rd,80302,11,17,6,1,3
618.529,262.2080555,119.7913889,BOULDER / EAST REC,1505 30th St,80303,8,11,0,0,3
568.413,129.9102778,109.6666667,BOULDER / CARPENTER PARK1,1505 30th St,80303,16,12,1,0,3
637.623,144.5844445,120.4244444,BOULDER / BASELINE ST1,1505 30th St,80302,12,14,2,0,3
570.624,260.9186111,116.8486111,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,14,3,0,3
682.47,275.2125,138.2652778,BOULDER / BASELINE ST1,1505 30th St,80302,12,15,4,0,3
585.308,146.2666667,116.8269444,BOULDER / REC CENTER ST2,1500 Pearl St,80302,17,17,5,1,3
563.189,154.3127778,111.5075,BOULDER / BASELINE ST1,1505 30th St,80302,10,11,6,1,3
644.054,144.5194444,123.0002778,BOULDER / BASELINE ST1,1505 30th St,80302,16,13,0,0,3
550.485,502.6688888,118.1852778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,16,16,1,0,3
695.17,190.0411111,141.4211111,BOULDER / EAST REC,1505 30th St,80303,17,12,2,0,3
626.512,143.8327778,121.5866667,BOULDER / CARPENTER PARK1,1505 30th St,80302,8,16,3,0,3
674.832,169.0025,133.7513889,BOULDER / EAST REC,1505 30th St,80302,10,11,4,0,3
722.516,178.0752778,141.9908333,BOULDER / BASELINE ST1,1505 30th St,80302,9,10,5,1,3
469.944,111.7008333,98.31583333,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,12,9,6,1,3
584.796,141.0158333,112.2722222,BOULDER / REC CENTER ST2,1505 30th St,80302,8,12,0,0,3
589.358,415.7741667,128.0163889,BOULDER / BASELINE ST1,1505 30th St,80302,8,12,1,0,3
500.221,293.2447223,98.91388889,BOULDER / VALMONT ST2,5333 Valmont Rd,80302,15,18,2,0,3
440.332,131.1863889,97.48527778,BOULDER / EAST REC,1505 30th St,80302,10,14,3,0,3
545.372,242.3333333,108.76,BOULDER / BASELINE ST1,5333 Valmont Rd,80302,15,17,4,0,3
540.999,159.4419444,111.0347222,COMM VITALITY / 1100WALNUT1,1505 30th St,80302,10,13,5,1,3
392.671,95.61583333,86.58416666,BOULDER / BASELINE ST1,1505 30th St,80302,11,13,6,1,3
750.568,173.5211111,138.7127778,BOULDER / BASELINE ST1,1505 30th St,80302,11,17,0,0,3
615.229,178.7527778,122.9316667,BOULDER / CARPENTER PARK1,1505 30th St,80303,8,17,1,0,3
576.902,330.3555555,129.7933333,BOULDER / REC CENTER ST2,1505 30th St,80302,8,17,2,0,3
686.693,285.0308333,142.4572222,BOULDER / CARPENTER PARK1,1505 30th St,80303,8,12,3,0,3
576.359,127.6136111,113.9361111,BOULDER / EAST REC,5660 Sioux Dr,80302,11,17,4,0,3
562.619,180.4486111,111.4144444,BOULDER / BASELINE ST1,1505 30th St,80302,10,10,5,1,3
536.001,154.4466667,109.2802778,BOULDER / BASELINE ST1,1500 Pearl St,80302,14,11,6,1,3
572.933,185.6641667,124.5833333,BOULDER / REC CENTER ST2,1505 30th St,80302,8,15,0,0,3
441.394,723.9311111,95.3725,BOULDER / CARPENTER PARK1,1505 30th St,80303,8,17,1,0,3
393.496,177.5088889,85.37,BOULDER / CARPENTER PARK2,1505 30th St,80303,15,18,2,0,3
455.343,138.3322222,96.22972222,BOULDER / ATRIUM ST1,1505 30th St,80303,10,14,3,0,3
594.575,139.6522222,118.8075,BOULDER / N BOULDER REC 1,1500 Pearl St,80302,8,16,4,0,3
706,170.7463889,150.6291667,BOULDER / EAST REC,1505 30th St,80302,9,11,5,1,3
458.644,113.7355556,92.09833333,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,11,17,6,1,3
519.767,134.8602778,100.9311111,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,16,10,0,0,3
584.143,262.1280555,117.8230556,COMM VITALITY / 1500PEARL1,1500 Pearl St,80302,11,20,1,0,3
464.088,309.4266667,110.0666667,BOULDER / EAST REC,5660 Sioux Dr,80302,15,17,2,0,3
483.244,153.5919444,92.45722222,BOULDER / CARPENTER PARK2,1505 30th St,80303,9,15,3,0,3
561.603,125.8988889,105.0494444,BOULDER / EAST REC,5660 Sioux Dr,80302,11,11,4,0,3
570.185,138.8497222,121.5219444,BOULDER / ATRIUM ST1,1500 Pearl St,80302,11,13,5,1,3
593.283,139.4105556,117.0694444,BOULDER / BASELINE ST1,5333 Valmont Rd,80302,12,13,6,1,3
546.347,166.7863889,107.0311111,BOULDER / CARPENTER PARK1,1505 30th St,80302,8,19,0,0,3
497.014,150.3061111,101.4275,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,15,1,0,3
702.564,434.7808333,154.8236111,BOULDER / REC CENTER ST2,1505 30th St,80302,12,12,2,0,3
452.819,134.6558333,96.075,BOULDER / EAST REC,1505 30th St,80303,8,12,3,0,3
371.419,119.5725,71.98388889,BOULDER / CARPENTER PARK1,1505 30th St,80302,18,17,4,0,3
484.553,144.3419444,98.27944445,BOULDER / CARPENTER PARK2,1505 30th St,80302,10,15,5,1,3
474.278,115.0602778,96.7875,BOULDER / N BOULDER REC 1,1505 30th St,80302,11,13,6,1,3
441.404,274.0927778,89.08805555,BOULDER / EAST REC,5333 Valmont Rd,80303,9,15,0,0,3
453.514,120.8911111,93.75027778,BOULDER / EAST REC,3172 Broadway,80302,8,12,1,0,3
375.69,96.61472222,74.75583334,BOULDER / BASELINE ST1,1500 Pearl St,80302,9,9,2,0,3
359.502,78.7175,67.46638889,BOULDER / BASELINE ST1,600 Baseline Rd,80302,8,16,3,0,3
309.687,136.65,68.81444444,BOULDER / BASELINE ST1,600 Baseline Rd,80302,12,14,4,0,3
556.76,150.0761111,108.3547222,BOULDER / CARPENTER PARK2,1505 30th St,80303,15,15,5,1,3
517.187,107.2388889,101.4625,BOULDER / BASELINE ST1,5333 Valmont Rd,80302,11,15,6,1,3
497.329,315.0919445,102.3772222,BOULDER / CARPENTER PARK2,1505 30th St,80303,8,9,0,0,3
386.44,115.6622222,81.54055556,BOULDER / REC CENTER ST2,1505 30th St,80303,8,11,1,0,3
639.369,285.7752778,133.1275,BOULDER / CARPENTER PARK1,1505 30th St,80303,7,7,2,0,3
695.642,174.5591667,140.6780556,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,10,11,3,0,0
520.693,153.6330556,100.7555556,BOULDER / EAST REC,5660 Sioux Dr,80302,8,10,4,0,0
721.569,182.7844444,146.6002778,BOULDER / CARPENTER PARK1,1500 Pearl St,80302,16,16,5,1,0
397.48,102.4555556,95.14555556,BOULDER / BASELINE ST1,5333 Valmont Rd,80302,10,12,6,1,0
414.364,120.7866667,99.19861111,BOULDER / EAST REC,5333 Valmont Rd,80303,9,10,0,0,0
606.401,387.1694445,131.7675,BOULDER / CARPENTER PARK2,1505 30th St,80303,12,12,1,0,0
573.463,160.1616667,120.6716667,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,11,2,0,0
548.435,167.5691667,111.4363889,BOULDER / N BOULDER REC 1,1505 30th St,80302,8,16,3,0,0
599.756,184.1727778,125.5616667,BOULDER / EAST REC,1505 30th St,80302,8,13,4,0,0
483.655,169.4122222,102.7711111,BOULDER / EAST REC,1505 30th St,80302,17,12,5,1,0
531.656,129.6486111,106.9983333,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,11,12,6,1,0
387.628,178.5677778,86.09944444,BOULDER / REC CENTER ST2,5333 Valmont Rd,80302,8,11,0,0,0
546.376,125.7825,111.1305556,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,19,1,0,0
690.582,225.15,142.5286111,BOULDER / REC CENTER ST2,5333 Valmont Rd,80302,8,14,2,0,0
669.19,282.4452778,132.6688889,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,16,3,0,0
453.543,697.4411111,99.50833333,BOULDER / EAST REC,5333 Valmont Rd,80302,12,13,4,0,0
539.308,270.1211111,113.3063889,BOULDER / BASELINE ST1,1505 30th St,80302,9,13,5,1,0
432.691,87.61222222,83.96972222,BOULDER / BASELINE ST1,1505 30th St,80302,14,16,6,1,0
289.34,88.76166666,59.21055556,BOULDER / REC CENTER ST2,5333 Valmont Rd,80303,8,12,0,0,0
570.838,173.9591667,108.7086111,BOULDER / EAST REC,1505 30th St,80302,11,12,1,0,0
592.057,310.3486111,128.9980555,BOULDER / EAST REC,1505 30th St,80303,12,19,2,0,0
375.715,233.6752777,71.97638889,BOULDER / EAST REC,5333 Valmont Rd,80302,14,14,3,0,0
353.789,87.37666667,75.31444445,COMM VITALITY / 1100WALNUT1,1500 Pearl St,80302,12,14,4,0,0
321.285,70.75638889,61.16611111,BOULDER / BASELINE ST1,1505 30th St,80302,10,13,5,1,0
200.866,53.69638889,43.89555556,BOULDER / BASELINE ST1,1505 30th St,80303,14,15,6,1,0
344.918,91.53583333,70.66055555,BOULDER / N BOULDER REC 1,3172 Broadway,80302,15,15,0,0,0
365.018,251.0763889,68.95638889,BOULDER / EAST REC,1505 30th St,80302,11,11,1,0,0
339.833,90.11611111,66.56277778,BOULDER / N BOULDER REC 1,3172 Broadway,80302,8,14,2,0,0
399.673,86.005,72.72972222,BOULDER / N BOULDER REC 1,1505 30th St,80302,15,15,3,0,0
557.438,138.3294445,103.9925,BOULDER / REC CENTER ST2,900 Walnut St,80302,17,17,4,0,0
328.483,97.06388889,65.84805556,BOULDER / BASELINE ST1,1360 Gillaspie Dr,80302,12,12,5,1,0
398.459,663.9444445,68.42611111,BOULDER / BASELINE ST1,5333 Valmont Rd,80302,16,15,6,1,0
340.527,77.55305556,66.71083333,BOULDER / N BOULDER REC 1,3172 Broadway,80304,14,13,0,0,0
564.097,127.4227778,108.2486111,BOULDER / N BOULDER REC 1,1505 30th St,80302,9,15,1,0,0
597.998,150.1075,122.4547222,BOULDER / EAST REC,5333 Valmont Rd,80302,12,16,2,0,0
742.898,812.2872222,158.0744445,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,12,12,3,0,0
618.838,143.1,119.2216667,BOULDER / EAST REC,1505 30th St,80303,8,15,4,0,0
529.647,131.3761111,108.8583333,BOULDER / EAST REC,1505 30th St,80302,14,15,5,1,0
624.644,134.885,115.5669444,BOULDER / BASELINE ST1,600 Baseline Rd,80302,8,12,6,1,0
693.545,575.2736111,178.7458333,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,8,13,0,0,0
482.036,329.2180555,98.83805556,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,12,20,1,0,0
582.032,186.7388889,127.3188889,BOULDER / EAST REC,3172 Broadway,80303,7,7,2,0,0
570.232,252.3863889,110.2483333,BOULDER / REC CENTER ST2,5333 Valmont Rd,80302,8,14,3,0,0
569.911,239.4013889,114.8991667,BOULDER / N BOULDER REC 1,3172 Broadway,80303,8,14,4,0,0
516.948,125.7791667,104.4427778,BOULDER / CARPENTER PARK1,1505 30th St,80302,12,13,5,1,0
516.38,113.0347222,102.8891667,BOULDER / BASELINE ST1,1505 30th St,80302,10,14,6,1,0
439.363,101.6916667,86.42916667,BOULDER / N BOULDER REC 1,3172 Broadway,80303,13,15,0,0,0
711.727,232.2072222,139.71,BOULDER / CARPENTER PARK1,1505 30th St,80303,8,14,1,0,0
148.699,53.10861111,31.47888889,BOULDER / CARPENTER PARK1,1505 30th St,80303,14,16,2,0,0
501.36,118.3772222,96.06305556,BOULDER / CARPENTER PARK1,1505 30th St,80303,16,16,3,0,0
606.797,263.9619445,127.3533333,BOULDER / CARPENTER PARK1,1505 30th St,80302,7,18,4,0,0
393.18,105.7497222,80.76000001,BOULDER / EAST REC,5660 Sioux Dr,80302,10,11,5,1,0
299.11,93.17138889,63.99666667,BOULDER / BASELINE ST1,1505 30th St,80303,13,13,6,1,0
630.014,143.8919444,120.0266667,BOULDER / CARPENTER PARK1,1505 30th St,80303,8,9,0,0,0
435.433,124.7202778,98.85222223,BOULDER / CARPENTER PARK2,1505 30th St,80303,10,19,1,0,0
704.226,424.3283333,144.0708333,BOULDER / N BOULDER REC 1,3172 Broadway,80302,12,12,2,0,0
376.435,139.5819444,85.39,BOULDER / CARPENTER PARK1,1505 30th St,80303,10,11,3,0,0
680.882,269.5905555,128.1986111,BOULDER / N BOULDER REC 1,1505 30th St,80302,16,17,4,0,0
417.543,104.8136111,83.97222222,BOULDER / N BOULDER REC 1,3172 Broadway,80302,10,10,5,1,0
298.02,93.08638889,58.21194445,BOULDER / CARPENTER PARK1,1505 30th St,80303,13,17,6,1,0
355.312,104.4769444,70.97861111,BOULDER / EAST REC,1505 30th St,80302,9,12,0,0,0
530.197,163.5947222,124.0869444,BOULDER / CARPENTER PARK1,1505 30th St,80302,16,17,1,0,0
638.994,358.035,138.8094444,BOULDER / EAST REC,1505 30th St,80303,17,17,2,0,0
656.099,254.3325,133.6244445,BOULDER / EAST REC,1505 30th St,80302,8,13,3,0,0
541.797,1218.511389,110.2502778,BOULDER / N BOULDER REC 1,3172 Broadway,80303,11,11,4,0,0
468.666,92.31722222,87.39888889,BOULDER / EAST REC,1500 Pearl St,80302,8,14,5,1,0
513.321,138.1130556,98.8475,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,14,12,6,1,0
644.875,206.9402778,134.8530556,BOULDER / CARPENTER PARK1,1505 30th St,80303,14,14,0,0,0
716.52,208.4972222,150.9283333,BOULDER / N BOULDER REC 1,1505 30th St,80302,16,12,1,0,0
604.391,334.7155555,135.8566667,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,11,15,2,0,0
725.882,240.6822222,140.6913889,BOULDER / REC CENTER ST2,1360 Gillaspie Dr,80302,8,10,3,0,0
484.656,232.96,100.5580556,BOULDER / REC CENTER ST2,1505 30th St,80302,8,13,4,0,0
530.916,129.5594445,113.7227778,BOULDER / REC CENTER ST2,1505 30th St,80302,8,10,5,1,0
397.242,98.52805556,78.71944444,BOULDER / N BOULDER REC 1,1360 Gillaspie Dr,80302,15,11,6,1,0
559.736,149.0294444,115.5113889,BOULDER / EAST REC,5333 Valmont Rd,80302,12,13,0,0,0
