Total Duration (hours),Charging Time (hours),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Station Name,MAC Address,Port Type,Port Number,Plug Type,Address 1,Postal Code,Latitude,Longitude,Fee,Ended By,start_hour,end_hour,day_of_week,is_weekend,season
290.075,209.9961111,832.842781,349.791,104.525,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,19,17,4,0,0
212.5922222,160.5933333,682.658734,286.718,85.673,PALO ALTO CA / BRYANT #1,000D:6F00:009D:CFC3,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,15,15,5,1,0
232.3119444,153.1566667,673.322885,282.796,84.5,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,17,16,6,1,0
301.5541667,219.8194444,850.31983,357.137,106.715,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,11,11,0,0,0
237.7,187.4883333,807.684526,339.229,101.369,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448238,-122.158203,0,Plug Out at Vehicle,15,19,1,0,0
279.1508333,204.4522222,815.70872,342.595,102.375,PALO ALTO CA / HAMILTON #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,18,18,2,0,0
287.4408333,214.2255556,857.269464,360.058,107.586,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.445496,-122.158272,0,Plug Out at Vehicle,15,18,3,0,0
337.2952778,277.3738889,1081.580032,454.265,135.742,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,7,13,4,0,0
271.2080556,202.7869444,825.184642,346.575,103.562,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,528 High St,94301,37.443558,-122.162849,0,Plug Out at Vehicle,10,15,5,1,0
355.94,241.6936111,1184.373526,497.434,148.642,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,10,18,6,1,0
306.1072222,236.6891667,1019.430623,428.16,127.938,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,14,13,0,0,0
380.9005556,286.735,1145.799112,481.235,143.798,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,10,13,1,0,0
347.5952778,264.5497222,1036.240464,435.216,130.049,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.445496,-122.159904,0,Plug Out at Vehicle,16,20,2,0,0
336.5547222,269.1366667,1038.95704,436.366,130.389,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,11,20,3,0,0
383.6994444,285.8161111,1214.9733,510.278,152.474,PALO ALTO CA / WEBSTER #1,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.158272,0,Plug Out at Vehicle,11,11,4,0,0
281.1783333,190.6827778,851.281715,357.536,106.835,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,10,11,5,1,0
284.69,197.8994444,889.930071,373.772,111.687,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.158203,0,Plug Out at Vehicle,14,13,6,1,0
402.7483333,283.7102778,1130.647375,474.87,141.896,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,532 Webster St,94301,37.445496,-122.159904,0,Plug Out at Vehicle,18,18,0,0,0
390.3319444,308.65,1273.921545,535.049,159.876,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.158203,0,Plug Out at Vehicle,15,12,1,0,0
403.145,298.9102778,1196.452894,502.507,150.158,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,1,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,17,11,2,0,0
398.2036111,295.5602778,1190.455209,499.99,149.405,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:1329,Level 2,2,J1772,400 Cambridge Ave,94301,37.427349,-122.145676,0,Plug Out at Vehicle,17,21,3,0,0
325.9094444,262.2491667,1085.624632,455.964,136.252,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448238,-122.158203,0,Plug Out at Vehicle,8,18,4,0,0
270.1305556,206.8375,923.365643,387.812,115.883,PALO ALTO CA / HAMILTON #2,0024:B100:0002:10FE,Level 2,2,J1772,250 Hamilton Ave,94301,37.443558,-122.162849,0,Plug Out at Vehicle,9,12,5,1,0
259.3169444,192.2963889,899.56904,377.817,112.899,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,10,16,6,1,0
410.0794444,281.7177778,1056.565537,443.754,132.601,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,400 Cambridge Ave,94301,37.444359,-122.159904,0,Plug Out at Vehicle,8,11,0,0,0
401.9669444,293.8013889,1117.676786,469.425,140.273,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,19,19,1,0,0
387.98,305.1669444,1292.007644,542.642,162.144,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,532 Webster St,94301,37.443558,-122.162849,0,Plug Out at Vehicle,11,18,2,0,0
393.9127778,314.2575,1295.032474,543.913,162.532,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.445496,-122.158272,0,Plug Out at Vehicle,7,10,3,0,0
400.1988889,299.6077778,1228.734032,516.07,154.212,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,18,10,4,0,0
276.5141667,202.9236111,906.019804,380.53,113.704,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,532 Webster St,94301,37.443558,-122.162849,0,Plug Out at Vehicle,8,15,5,1,0
263.4597222,150.2222222,652.73099,274.147,81.916,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,9,13,6,1,0
338.1419444,267.9066667,1094.488874,459.69,137.359,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,6,10,0,0,0
380.7986111,300.5555556,1221.58595,513.069,153.306,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,11,15,1,0,0
354.4266667,285.0108333,1199.522719,503.801,150.543,PALO ALTO CA / WEBSTER #3,0024:B100:0002:13D1,Level 2,2,J1772,532 Webster St,94301,37.449348,-122.157768,0,Plug Out at Vehicle,12,12,2,0,0
416.8763889,301.0730556,1154.187089,484.755,144.85,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,18,10,3,0,0
340.7538889,261.8575,1071.407756,449.992,134.458,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,7,16,4,0,0
282.8761111,188.7213889,857.243437,360.043,107.578,PALO ALTO CA / BRYANT #1,000D:6F00:00A2:0D9E,Level 2,2,J1772,Bryant St,94301,37.444359,-122.162308,0,Plug Out at Vehicle,17,17,5,1,0
228.2502778,175.2055556,737.676177,309.829,92.581,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,12,11,6,1,0
275.8638889,229.4141667,944.345287,396.626,118.516,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,400 Cambridge Ave,94301,37.448284,-122.158272,0,Plug Out at Vehicle,7,12,0,0,0
370.5280556,267.5194444,1085.552431,455.923,136.235,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,18,11,1,0,0
388.1144444,264.8313889,1053.466262,442.458,132.215,PALO ALTO CA / CAMBRIDGE #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.42733,-122.158203,0,Plug Out at Vehicle,9,12,2,0,0
402.1088889,281.1227778,1157.280955,486.06,145.235,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,7,13,3,0,0
391.5347222,276.2363889,1116.416344,468.899,140.105,PALO ALTO CA / HAMILTON #2,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.445496,-122.162849,0,Plug Out at Vehicle,8,17,4,0,0
263.0138889,204.0586111,958.36016,402.511,120.272,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,532 Webster St,94301,37.443558,-122.162849,0,Plug Out at Vehicle,16,11,5,1,0
256.9066667,177.8622222,773.24887,324.761,97.043,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,17,13,6,1,0
341.8341667,260.6672222,1091.668355,458.501,137.005,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.427349,-122.158203,0,Plug Out at Vehicle,19,17,0,0,0
369.2233333,282.9336111,1195.18146,501.983,149.995,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.158203,0,Plug Out at Vehicle,8,13,1,0,0
378.7541667,283.1491667,1185.387035,497.867,148.765,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448238,-122.158203,0,Plug Out at Vehicle,7,11,2,0,0
390.8155556,309.9622222,1254.662475,526.956,157.462,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,13,13,3,0,0
350.7980556,251.2413889,1005.864,422.462,126.236,PALO ALTO CA / TED THOMPSON #1,0024:B100:0002:1323,Level 2,2,J1772,3700 Middlefield Rd,94301,37.428318,-122.144188,0,Plug Out at Vehicle,14,14,4,0,0
286.4911111,220.2447222,937.406289,393.716,117.646,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,13,12,5,1,0
297.3130556,194.1977778,908.759906,381.679,114.05,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448238,-122.158203,0,Plug Out at Vehicle,12,10,6,1,0
361.3411111,259.0686111,1049.456871,440.77,131.703,PALO ALTO CA / TED THOMPSON #1,0024:B100:0002:1323,Level 2,2,J1772,3700 Middlefield Rd,94301,37.428318,-122.144188,0,Plug Out at Vehicle,7,16,0,0,0
414.15,273.5008333,1142.128757,479.698,143.339,PALO ALTO CA / TED THOMPSON #1,0024:B100:0002:1323,Level 2,2,J1772,3700 Middlefield Rd,94301,37.428318,-122.144188,0,Plug Out at Vehicle,7,17,1,0,1
340.6952778,247.3763889,1009.809824,424.113,126.733,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448238,-122.158203,0,Plug Out at Vehicle,11,18,2,0,1
364.5063889,287.2444444,1141.223588,479.319,143.221,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,7,9,3,0,1
377.3113889,276.8588889,1122.805983,471.582,140.91,PALO ALTO CA / HAMILTON #2,0024:B100:0002:10FE,Level 2,2,J1772,250 Hamilton Ave,94301,37.443558,-122.162849,0,Plug Out at Vehicle,7,12,4,0,1
279.4933333,161.0205556,738.79901,310.298,92.716,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448238,-122.158203,0,Plug Out at Vehicle,10,14,5,1,1
284.1902778,219.1802778,986.388292,414.284,123.793,PALO ALTO CA / WEBSTER #3,0024:B100:0002:13D1,Level 2,2,J1772,3700 Middlefield Rd,94301,37.449348,-122.157768,0,Plug Out at Vehicle,9,11,6,1,1
366.6130556,290.5027778,1141.047573,479.239,143.202,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,528 High St,94301,37.443558,-122.162849,0,Plug Out at Vehicle,7,14,0,0,1
401.4669444,290.4219444,1189.843707,499.733,149.326,PALO ALTO CA / WEBSTER #3,0024:B100:0002:13D1,Level 2,2,J1772,532 Webster St,94301,37.449348,-122.157768,0,Plug Out at Vehicle,7,15,1,0,1
366.1844444,301.6269444,1238.111127,520.009,155.383,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,17,10,2,0,1
366.9811111,276.0158333,1087.38181,456.695,136.467,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,7,15,3,0,1
374.2733333,276.8444444,1150.174137,483.076,144.346,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,7,10,4,0,1
312.0988889,226.0016667,1013.610904,425.712,127.21,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,17,14,5,1,1
273.9338889,179.6488889,780.800878,327.938,97.988,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:1329,Level 2,2,J1772,400 Cambridge Ave,94301,37.427349,-122.159904,0,Plug Out at Vehicle,9,11,6,1,1
397.2238889,298.3844444,1288.884249,541.327,161.75,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.158203,0,Plug Out at Vehicle,8,17,0,0,1
377.4941667,287.0613889,1191.567113,500.459,149.543,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,17,11,1,0,1
339.9944444,258.3483333,1000.338104,420.142,125.542,PALO ALTO CA / TED THOMPSON #1,0024:B100:0002:1323,Level 2,2,J1772,532 Webster St,94301,37.428318,-122.144188,0,Plug Out at Vehicle,7,12,2,0,1
407.4291667,302.2111111,1264.20103,530.959,158.658,PALO ALTO CA / HAMILTON #2,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,8,15,3,0,1
353.0619444,247.2133333,992.502107,416.856,124.561,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.158203,0,Plug Out at Vehicle,7,16,4,0,1
328.4611111,231.0602778,1089.06558,457.41,136.677,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,10,11,5,1,1
296.2313889,219.5130556,972.349057,408.391,122.034,PALO ALTO CA / CAMBRIDGE #2,0024:B100:0002:1331,Level 2,2,J1772,400 Cambridge Ave,94301,37.445496,-122.159904,0,Plug Out at Vehicle,13,17,6,1,1
349.1663889,268.2675,1092.795467,458.974,137.147,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,532 Webster St,94301,37.443558,-122.162849,0,Plug Out at Vehicle,8,11,0,0,1
397.1811111,290.8577778,1174.901933,493.458,147.454,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,532 Webster St,94301,37.443558,-122.162849,0,Plug Out at Vehicle,7,15,1,0,1
393.1708333,300.1702778,1167.864307,490.502,146.565,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.445496,-122.158272,0,Plug Out at Vehicle,7,16,2,0,1
404.9555556,293.4983333,1213.225586,509.557,152.261,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.445496,-122.159904,0,Plug Out at Vehicle,11,11,3,0,1
382.995,272.4925,1164.661675,489.159,146.161,PALO ALTO CA / HAMILTON #2,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.445496,-122.162849,0,Plug Out at Vehicle,17,17,4,0,1
299.6102778,208.2230556,939.370409,394.538,117.894,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.158203,0,Plug Out at Vehicle,10,15,5,1,1
268.8605556,185.065,847.817458,356.086,106.398,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,9,18,6,1,1
309.6466667,247.45,974.737291,409.392,122.334,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.445496,-122.159904,0,Plug Out at Vehicle,15,11,0,0,1
387.5091667,280.3677778,1095.087208,459.937,137.43,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,250 Hamilton Ave,94301,37.444359,-122.159904,0,Plug Out at Vehicle,12,19,1,0,1
406.2483333,309.7672222,1256.127609,527.574,157.642,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,17,18,2,0,1
363.9675,285.705,1235.787642,519.024,155.088,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.427349,-122.159904,0,Plug Out at Vehicle,14,10,3,0,1
386.2372222,271.1280556,1083.205033,454.946,135.946,PALO ALTO CA / WEBSTER #3,0024:B100:0002:13D1,Level 2,2,J1772,532 Webster St,94301,37.449348,-122.157768,0,Plug Out at Vehicle,12,14,4,0,1
236.1577778,190.4394444,868.438462,364.744,108.986,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,10,15,5,1,1
258.3305556,159.5661111,693.718813,291.362,87.065,PALO ALTO CA / HAMILTON #2,0024:B100:0002:10FE,Level 2,1,J1772,3700 Middlefield Rd,94301,37.428318,-122.162849,0,Plug Out at Vehicle,11,16,6,1,1
355.5644444,275.28,1143.54322,480.284,143.511,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,250 Hamilton Ave,94301,37.444359,-122.159904,0,Plug Out at Vehicle,20,11,0,0,1
363.2913889,271.3436111,1102.934051,463.232,138.421,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,11,10,1,0,1
372.4716667,282.4530556,1168.111556,490.606,146.6,PALO ALTO CA / WEBSTER #3,0024:B100:0002:13D1,Level 2,2,J1772,532 Webster St,94301,37.449348,-122.157768,0,Plug Out at Vehicle,18,10,2,0,1
361.6988889,255.1194444,1096.245232,460.42,137.581,PALO ALTO CA / HAMILTON #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,13,13,3,0,1
343.1777778,267.9611111,1125.931574,472.894,141.303,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,7,10,4,0,1
277.0977778,192.7008333,839.786847,352.707,105.396,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448238,-122.158203,0,Plug Out at Vehicle,12,16,5,1,1
311.4319444,212.2041667,1005.958004,422.5,126.248,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,9,14,6,1,1
351.8816667,262.4391667,1124.117402,472.129,141.076,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,17,17,0,0,1
392.5902778,308.0019444,1310.229202,550.302,164.436,PALO ALTO CA / CAMBRIDGE #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.42733,-122.158203,0,Plug Out at Vehicle,14,10,1,0,1
399.7891667,288.0802778,1163.11211,488.501,145.972,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,13,13,2,0,1
364.4936111,281.4311111,1159.628431,487.043,145.533,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,8,15,3,0,1
359.1547222,291.7555556,1192.697162,500.937,149.682,PALO ALTO CA / CAMBRIDGE #2,0024:B100:0002:13B7,Level 2,2,J1772,400 Cambridge Ave,94301,37.42733,-122.145699,0,Plug Out at Vehicle,11,16,4,0,1
261.2413889,178.5461111,785.592217,329.956,98.593,PALO ALTO CA / HAMILTON #2,0024:B100:0002:07FA,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,17,13,5,1,1
274.7658333,222.7525,973.373007,408.817,122.157,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:1329,Level 2,2,J1772,3700 Middlefield Rd,94301,37.445496,-122.159904,0,Plug Out at Vehicle,11,10,6,1,1
411.0316667,311.9213889,1254.994549,527.095,157.503,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,400 Cambridge Ave,94301,37.444359,-122.159904,0,Plug Out at Vehicle,11,11,0,0,1
333.2002778,247.9652778,1001.073518,420.453,125.637,PALO ALTO CA / CAMBRIDGE #2,0024:B100:0002:07FA,Level 2,2,J1772,400 Cambridge Ave,94301,37.445496,-122.158203,0,Plug Out at Vehicle,11,11,1,0,1
418.1672222,313.4269444,1292.66478,542.92,162.229,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,532 Webster St,94301,37.448284,-122.158272,0,Plug Out at Vehicle,7,18,2,0,1
386.9191667,300.7852778,1245.860475,523.261,156.353,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,18,11,3,0,1
390.4897222,310.0341667,1276.842115,536.279,160.247,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,532 Webster St,94301,37.444359,-122.159904,0,Plug Out at Vehicle,7,14,4,0,1
282.375,182.305,841.124064,353.273,105.563,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,3700 Middlefield Rd,94301,37.444359,-122.159904,0,Plug Out at Vehicle,9,14,5,1,1
301.9911111,188.9936111,883.476796,371.065,110.878,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.445496,-122.162849,0,Plug Out at Vehicle,11,12,6,1,1
334.2269444,269.7722222,1119.6274,470.243,140.514,PALO ALTO CA / CAMBRIDGE #2,0024:B100:0002:13B7,Level 2,2,J1772,400 Cambridge Ave,94301,37.42733,-122.145699,0,Plug Out at Vehicle,7,14,0,0,1
436.6222222,313.1430556,1285.465055,539.893,161.325,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1331,Level 2,2,J1772,400 Cambridge Ave,94301,37.444359,-122.159904,0,Plug Out at Vehicle,11,11,1,0,1
378.7355556,288.1113889,1183.637574,497.131,148.544,PALO ALTO CA / HIGH #1,0024:B100:0002:10FE,Level 2,2,J1772,3700 Middlefield Rd,94301,37.443558,-122.162849,0,Plug Out at Vehicle,12,12,2,0,1
354.0352778,268.7833333,1138.26093,478.061,142.855,PALO ALTO CA / HAMILTON #2,0024:B100:0002:1146,Level 2,2,J1772,400 Cambridge Ave,94301,37.444359,-122.159904,0,Plug Out at Vehicle,14,10,3,0,1
387.3325,307.9744444,1247.214291,523.826,156.525,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,18,13,4,0,1
288.2119444,201.4622222,901.002494,378.419,113.075,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,11,13,5,1,1
325.8583333,234.4652778,1082.111391,454.487,135.803,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,11,13,6,1,1
358.6163889,289.1069444,1168.346754,490.704,146.627,PALO ALTO CA / WEBSTER #1,0024:B100:0002:1146,Level 2,2,J1772,3700 Middlefield Rd,94301,37.448284,-122.158272,0,Plug Out at Vehicle,8,11,0,0,1
369.0091667,285.7441667,1167.069547,490.17,146.467,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:1329,Level 2,2,J1772,3700 Middlefield Rd,94301,37.426155,-122.146065,0,Plug Out at Vehicle,7,15,1,0,1
361.135,294.3661111,1207.866989,507.307,151.585,PALO ALTO CA / CAMBRIDGE #1,0024:B100:0002:1329,Level 2,2,J1772,400 Cambridge Ave,94301,37.445496,-122.146065,0,Plug Out at Vehicle,7,14,2,0,1
378.7419444,281.1897222,1127.0414,473.357,141.443,PALO ALTO CA / WEBSTER #2,0024:B100:0002:07FA,Level 2,2,J1772,532 Webster St,94301,37.448238,-122.146065,0,Plug Out at Vehicle,7,15,3,0,1
